('ii2', 'ii1', 0.5, 0.0945945945945946)
('iong2', 'ou2', 0.5, 0.25)
('ng3', 'un3', 0.5, 0.2222222222222222)
('ou3', 'iau3', 0.5, 0.1)
('ua4', 'ua3', 0.5, 0.2)
('uai2', 'uai1', 0.5, 0.5)
('uan3', 'uan4', 0.5, 0.25)
('uang1', 'sil', 0.5, 0.25)
('uei1', 'ii3', 0.5, 0.16666666666666666)
('yu1', 'yun2', 0.5, 0.25)
('yuan1', 'ern1', 0.5, 0.5)
('yuan2', 'yuan1', 0.5, 0.1)
('yue1', 'ii1', 0.5, 0.5)
('yun4', 'yu4', 0.5, 0.16666666666666666)
('au4', 'a4', 0.5098039215686274, 0.11764705882352941)
('ern1', 'un1', 0.5142857142857142, 0.11428571428571428)
('ii1', 'ii4', 0.5192307692307692, 0.15384615384615385)
('ou4', 'u4', 0.5208333333333333, 0.08333333333333333)
('i4', 'i1', 0.524390243902439, 0.12195121951219512)
('ai2', 'ai3', 0.5257731958762887, 0.061855670103092786)
('iang4', 'ang4', 0.5454545454545454, 0.09090909090909091)
('ien1', 'ern1', 0.5526315789473684, 0.13157894736842105)
('o1', 'au4', 0.5555555555555556, 0.1111111111111111)
('a5', 'iau3', 0.5641025641025641, 0.1794871794871795)
('ing1', 'yun1', 0.5675675675675675, 0.16216216216216217)
('iou2', 'yun3', 0.6, 0.2)
('uei3', 'uei2', 0.6, 0.4)
('ien2', 'yuan3', 0.6190476190476191, 0.07142857142857142)
('ei3', 'ei2', 0.6216216216216216, 0.13513513513513514)
('un4', 'un3', 0.625, 0.25)
('yu3', 'i3', 0.625, 0.25)
('a3', 'a2', 0.641025641025641, 0.1282051282051282)
('ii5', 'ii4', 0.6428571428571428, 0.42857142857142855)
('ien4', 'yuan4', 0.6617647058823529, 0.10294117647058823)
('ing4', 'yun4', 0.6666666666666667, 0.24242424242424243)
('o2', 'sh', 0.6666666666666667, 0.3333333333333333)
('a2', 'a1', 0.6923076923076923, 0.23076923076923078)
('ou1', 'u1', 0.7, 0.15)
('ai3', 'ai2', 0.7058823529411764, 0.11764705882352941)
('err3', 'uei3', 0.75, 0.5)
('in3', 'in4', 0.75, 0.5)
('yue4', 'yu4', 0.75, 0.5)
('ing2', 'in2', 0.8181818181818181, 0.2727272727272727)
('ia3', 'ia1', 0.8333333333333334, 0.3333333333333333)
('iang1', 'iang4', 0.8333333333333334, 0.16666666666666666)
('ien3', 'ien1', 0.8333333333333334, 0.125)
('ii3', 'ii2', 0.8333333333333334, 0.3333333333333333)
('ie2', 'yue2', 0.8571428571428572, 0.2857142857142857)
('spn', 'ii5', 1.0, 0.5)
('un3', 'ii2', 1.0, 0.5)
('yuan4', 'ern4', 1.0, 0.5)
